ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25347,32,services,married,secondary,no,3839,yes,no,cellular,18,nov,100,2,189,1,failure,no
25350,51,management,divorced,tertiary,no,1937,yes,no,cellular,18,nov,185,4,152,11,other,no
25351,40,management,single,secondary,no,9916,no,no,cellular,18,nov,411,3,8,1,failure,no
25353,56,retired,married,secondary,no,728,no,no,cellular,18,nov,163,2,110,15,failure,no
25357,32,management,married,secondary,no,6217,yes,yes,cellular,18,nov,486,2,181,2,failure,no
25359,41,admin.,married,secondary,no,1327,yes,yes,cellular,18,nov,425,2,176,2,failure,no
25364,36,technician,married,secondary,no,-179,yes,no,cellular,18,nov,476,2,124,1,failure,no
25365,46,blue-collar,married,secondary,no,942,no,no,cellular,18,nov,240,3,119,2,failure,no
25367,34,blue-collar,married,secondary,no,3990,yes,no,cellular,18,nov,591,2,117,7,failure,no
25369,34,technician,single,tertiary,no,2047,yes,no,cellular,18,nov,72,2,113,5,failure,no
25373,44,blue-collar,divorced,secondary,no,-184,yes,no,cellular,18,nov,825,2,154,3,other,no
25377,30,management,married,tertiary,no,1185,yes,no,cellular,18,nov,342,2,120,4,failure,no
25378,30,admin.,single,secondary,no,2802,no,yes,telephone,18,nov,285,2,137,2,failure,no
25380,43,services,married,secondary,no,508,yes,no,cellular,18,nov,200,1,172,1,failure,no
25382,51,management,single,tertiary,no,6030,yes,no,cellular,18,nov,157,2,110,3,failure,no
25383,45,technician,divorced,secondary,no,-14,no,no,cellular,18,nov,39,2,127,3,failure,no
25384,46,management,divorced,tertiary,no,6269,yes,no,telephone,18,nov,249,3,112,2,failure,no
25387,30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,no
25392,40,admin.,divorced,secondary,no,399,yes,yes,cellular,18,nov,166,3,96,2,failure,no
25393,46,services,divorced,secondary,no,864,yes,no,cellular,18,nov,105,5,188,2,failure,no
25398,49,self-employed,married,tertiary,no,202,yes,no,cellular,18,nov,139,1,166,3,other,no
25401,31,management,single,tertiary,no,3142,yes,no,cellular,18,nov,235,1,123,1,failure,no
25404,53,retired,married,secondary,no,1139,yes,no,cellular,18,nov,180,1,186,6,failure,no
25408,48,blue-collar,married,primary,no,214,yes,yes,cellular,18,nov,246,1,162,1,failure,no
25409,34,blue-collar,married,secondary,no,1412,yes,yes,cellular,18,nov,149,1,175,2,failure,no
25410,35,technician,married,secondary,no,2019,yes,yes,cellular,18,nov,83,2,144,1,failure,no
25411,52,management,married,tertiary,no,1295,yes,no,cellular,18,nov,121,1,123,1,other,no
25414,31,management,married,tertiary,no,1164,yes,yes,cellular,18,nov,141,2,123,3,failure,no
25415,36,management,married,tertiary,no,369,no,no,cellular,18,nov,193,4,102,2,failure,no
25420,45,blue-collar,married,secondary,no,17,yes,no,cellular,18,nov,66,1,152,14,failure,no
25422,31,admin.,married,secondary,no,355,yes,no,cellular,18,nov,530,1,193,1,failure,no
25423,35,services,married,secondary,no,66,yes,no,cellular,18,nov,110,1,123,1,other,no
25424,51,self-employed,married,primary,no,106,yes,no,telephone,18,nov,366,3,110,2,failure,no
25434,56,retired,married,tertiary,no,839,no,yes,cellular,18,nov,630,1,187,2,other,no
25437,43,management,married,secondary,no,481,yes,no,telephone,18,nov,164,1,110,2,other,no
25442,30,technician,married,secondary,no,-306,yes,yes,cellular,18,nov,372,1,186,1,failure,no
25448,44,services,married,secondary,no,1106,yes,no,telephone,19,nov,178,5,119,11,failure,no
25454,41,entrepreneur,married,tertiary,no,171,yes,no,cellular,19,nov,209,1,191,4,failure,no
25461,58,self-employed,married,tertiary,no,8014,yes,no,cellular,19,nov,697,2,184,3,failure,no
25462,55,blue-collar,divorced,secondary,no,4053,no,no,cellular,19,nov,113,1,166,2,failure,no
25466,32,admin.,single,tertiary,no,1583,yes,no,cellular,19,nov,100,1,182,1,failure,no
25477,42,services,married,tertiary,no,412,yes,no,telephone,19,nov,142,4,169,5,failure,no
25478,30,management,married,tertiary,no,314,no,no,cellular,19,nov,364,2,175,2,success,no
25479,37,technician,married,secondary,no,7957,no,no,cellular,19,nov,706,1,111,2,failure,no
25480,39,management,single,secondary,no,4278,yes,no,cellular,19,nov,43,1,111,2,other,no
25482,32,services,divorced,secondary,no,1156,yes,no,cellular,19,nov,81,1,182,1,failure,no
25485,39,management,single,tertiary,no,1682,yes,no,cellular,19,nov,147,1,170,1,failure,no
25486,31,management,single,tertiary,no,3625,yes,no,cellular,19,nov,112,1,180,2,failure,no
25489,32,blue-collar,single,secondary,no,1721,yes,no,cellular,19,nov,184,2,182,2,failure,no
25490,45,management,married,secondary,no,38,yes,no,cellular,19,nov,159,1,188,2,failure,no
25491,33,management,single,tertiary,no,541,yes,yes,cellular,19,nov,140,1,182,1,failure,no
25494,30,management,single,tertiary,no,54,yes,yes,cellular,19,nov,192,1,177,3,failure,no
25502,31,management,married,tertiary,no,4924,yes,no,cellular,19,nov,316,1,182,2,failure,no
25503,54,management,married,tertiary,no,6525,yes,no,cellular,19,nov,133,1,170,3,failure,no
25504,33,management,married,tertiary,no,3696,no,no,cellular,19,nov,305,1,182,3,failure,no
25510,48,unemployed,married,secondary,no,1811,yes,no,telephone,19,nov,137,4,111,3,failure,no
25513,33,management,married,tertiary,no,0,yes,no,cellular,19,nov,295,1,170,1,failure,no
25519,31,blue-collar,single,secondary,no,-366,yes,no,cellular,19,nov,313,1,180,1,other,no
25525,32,blue-collar,married,secondary,no,2089,yes,no,cellular,19,nov,192,1,5,1,success,no
25530,40,management,married,tertiary,no,12409,yes,no,cellular,19,nov,140,1,99,2,failure,no
25534,52,retired,married,secondary,no,424,no,no,cellular,19,nov,143,1,154,3,failure,no
25535,31,technician,single,secondary,no,1186,yes,no,cellular,19,nov,174,1,180,1,failure,no
25536,35,management,married,tertiary,no,2801,yes,no,cellular,19,nov,70,2,111,2,failure,no
25537,32,management,single,tertiary,no,2667,yes,no,cellular,19,nov,197,1,99,2,success,no
25540,30,admin.,single,secondary,no,382,yes,no,cellular,19,nov,369,1,191,1,failure,no
25541,31,blue-collar,married,primary,no,4728,yes,no,cellular,19,nov,114,1,183,3,other,no
25542,32,entrepreneur,married,tertiary,no,964,yes,no,cellular,19,nov,130,1,120,2,failure,no
25544,36,self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,failure,no
25549,40,services,married,secondary,no,961,no,yes,cellular,19,nov,589,1,133,4,other,no
25552,52,self-employed,married,secondary,no,-201,no,yes,cellular,19,nov,905,1,133,2,failure,no
25555,45,management,divorced,secondary,no,644,yes,no,cellular,19,nov,418,1,168,1,success,yes
25556,37,services,single,secondary,no,50,no,no,cellular,19,nov,244,1,154,8,other,no
25567,36,admin.,single,tertiary,no,649,no,no,cellular,19,nov,224,1,111,1,other,no
25568,43,management,married,tertiary,no,13044,no,no,cellular,19,nov,215,1,93,4,failure,no
25569,35,management,divorced,tertiary,no,771,yes,yes,cellular,19,nov,110,1,93,5,failure,no
25570,30,management,married,tertiary,no,86,yes,yes,cellular,19,nov,155,1,97,2,other,no
25573,39,technician,married,secondary,no,3494,yes,no,cellular,19,nov,139,1,92,4,failure,no
25578,37,self-employed,married,tertiary,no,804,yes,no,cellular,19,nov,94,1,170,1,other,no
25579,49,management,married,tertiary,no,6613,no,no,cellular,19,nov,106,1,155,3,failure,no
25580,30,blue-collar,divorced,secondary,no,4591,yes,no,cellular,19,nov,89,1,175,1,other,no
25581,34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,no
25587,33,technician,married,secondary,no,1234,no,no,cellular,19,nov,109,1,10,1,failure,no
25594,45,technician,divorced,secondary,no,1309,yes,no,cellular,19,nov,298,1,170,2,failure,no
25595,30,management,single,tertiary,no,234,yes,no,cellular,19,nov,206,1,169,2,failure,no
25604,32,unemployed,single,tertiary,no,1611,yes,no,cellular,19,nov,175,1,180,2,failure,no
25608,31,blue-collar,married,secondary,no,1570,yes,yes,cellular,19,nov,133,2,180,1,other,no
25617,40,self-employed,married,tertiary,no,2977,yes,no,cellular,19,nov,375,1,125,1,failure,no
25618,46,blue-collar,married,secondary,no,15,yes,yes,cellular,19,nov,46,2,91,3,failure,no
25620,30,blue-collar,single,secondary,yes,447,no,no,cellular,19,nov,426,2,189,6,failure,no
25623,34,blue-collar,married,primary,no,2490,yes,no,cellular,19,nov,185,2,180,1,failure,no
25627,46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1084,1,100,4,failure,yes
25636,40,blue-collar,married,primary,no,4608,yes,no,telephone,19,nov,111,2,156,1,failure,no
25637,53,retired,married,tertiary,no,1452,no,yes,cellular,19,nov,442,2,113,3,failure,no
25653,46,technician,divorced,secondary,no,-26,yes,yes,cellular,19,nov,201,1,113,2,other,no
25657,38,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75,2,177,5,failure,no
25661,43,management,married,tertiary,no,1429,yes,no,cellular,19,nov,1015,1,198,2,other,yes
25675,32,technician,divorced,secondary,no,18,no,no,telephone,19,nov,20,1,177,1,failure,no
25676,40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no
25678,35,self-employed,single,tertiary,no,538,yes,yes,cellular,19,nov,308,1,195,9,failure,no
25689,32,technician,married,secondary,no,524,no,no,cellular,19,nov,100,1,106,1,failure,no
25698,33,self-employed,married,tertiary,no,-103,yes,no,cellular,19,nov,149,2,175,1,failure,no
25699,33,management,single,tertiary,no,201,yes,no,cellular,19,nov,171,1,183,1,failure,no
25700,39,housemaid,married,secondary,no,1444,no,no,cellular,19,nov,100,1,117,8,success,no
25702,46,blue-collar,married,secondary,no,9347,yes,no,cellular,19,nov,138,1,117,1,other,no
25706,44,services,married,primary,no,1161,yes,no,cellular,19,nov,402,1,184,5,failure,no
25716,59,housemaid,married,primary,no,935,yes,no,cellular,19,nov,103,3,166,2,failure,no
25717,45,management,single,secondary,no,142,no,yes,cellular,19,nov,258,1,105,4,failure,no
25721,37,blue-collar,married,secondary,no,1165,yes,no,cellular,19,nov,62,3,190,4,success,no
25728,58,blue-collar,divorced,primary,no,8218,yes,no,cellular,19,nov,141,2,111,10,failure,no
25729,33,technician,single,tertiary,no,149,yes,no,cellular,19,nov,424,2,182,1,other,yes
25741,42,self-employed,married,secondary,no,3211,no,no,cellular,19,nov,87,2,111,1,failure,no
25744,50,technician,married,secondary,no,3149,yes,no,cellular,19,nov,69,1,190,1,other,no
25745,41,housemaid,single,secondary,no,2184,no,no,cellular,19,nov,98,1,153,2,failure,no
25749,40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,failure,no
25750,43,technician,divorced,secondary,no,6835,no,no,cellular,19,nov,187,1,152,2,failure,no
25752,44,technician,single,secondary,no,1195,yes,no,cellular,19,nov,187,6,188,9,failure,no
25754,58,blue-collar,married,primary,no,630,yes,no,cellular,19,nov,59,1,174,1,failure,no
25755,43,management,married,tertiary,no,1993,no,no,cellular,19,nov,37,1,174,1,failure,no
25758,58,blue-collar,married,secondary,no,590,no,yes,cellular,19,nov,136,1,167,1,failure,no
25759,39,management,married,secondary,no,6012,no,no,telephone,19,nov,140,1,119,2,failure,no
25763,51,blue-collar,married,primary,no,863,no,no,cellular,19,nov,169,1,189,2,other,no
25765,52,blue-collar,married,secondary,no,7225,no,no,cellular,19,nov,205,2,113,2,failure,no
25766,54,self-employed,divorced,tertiary,no,1323,no,no,cellular,19,nov,83,1,152,4,failure,no
25767,41,blue-collar,married,secondary,no,1011,yes,no,cellular,19,nov,113,1,174,4,other,no
25777,53,technician,married,secondary,no,2818,yes,no,cellular,19,nov,131,1,126,7,failure,no
25780,50,blue-collar,divorced,secondary,no,203,yes,no,telephone,19,nov,265,1,127,4,other,no
25781,48,blue-collar,married,secondary,no,-202,yes,yes,cellular,19,nov,565,1,112,4,failure,no
25782,59,retired,married,secondary,no,32948,no,no,cellular,19,nov,243,1,174,2,failure,no
25785,33,entrepreneur,married,secondary,no,2,yes,yes,cellular,19,nov,17,5,198,1,failure,no
25787,44,services,divorced,tertiary,no,2279,no,yes,cellular,19,nov,105,1,146,1,failure,no
25789,52,blue-collar,divorced,primary,no,3990,no,no,cellular,19,nov,1548,1,153,1,other,no
25790,47,admin.,divorced,secondary,no,1939,yes,no,cellular,19,nov,150,1,174,1,failure,no
25796,39,management,married,secondary,no,763,no,no,cellular,19,nov,360,1,153,2,other,no
25798,32,technician,married,tertiary,no,432,yes,no,cellular,19,nov,164,2,195,1,other,no
25812,45,blue-collar,married,secondary,no,2926,yes,yes,cellular,19,nov,482,3,120,2,failure,no
25814,42,management,married,tertiary,no,783,yes,no,cellular,19,nov,77,2,128,3,failure,no
25816,30,blue-collar,married,primary,no,1101,yes,yes,cellular,19,nov,779,2,175,1,failure,no
25817,59,retired,married,secondary,no,2291,no,yes,cellular,19,nov,190,1,128,3,failure,no
25829,46,entrepreneur,married,primary,no,8873,yes,no,cellular,19,nov,172,1,118,2,failure,no
25834,40,technician,married,secondary,no,657,yes,no,cellular,19,nov,178,1,112,2,failure,no
25839,37,blue-collar,married,primary,no,253,yes,no,cellular,19,nov,59,2,153,2,failure,no
25840,33,blue-collar,married,tertiary,no,6138,yes,no,cellular,19,nov,384,1,183,1,failure,no
25842,55,retired,married,secondary,no,3948,no,no,cellular,19,nov,149,1,170,2,failure,no
25845,46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,yes
25846,45,self-employed,married,secondary,no,830,no,no,cellular,19,nov,180,1,111,2,failure,no
25856,33,self-employed,single,secondary,no,4,yes,no,cellular,19,nov,136,2,180,2,failure,no
25858,47,unemployed,married,secondary,no,351,yes,yes,cellular,19,nov,174,1,174,1,failure,no
25867,35,blue-collar,married,secondary,no,86,no,no,cellular,19,nov,127,1,111,2,failure,no
25868,40,blue-collar,married,secondary,no,4853,no,no,cellular,19,nov,259,1,111,2,failure,no
25870,38,technician,single,secondary,no,884,yes,yes,cellular,19,nov,295,1,111,2,failure,no
25879,59,retired,married,primary,no,741,no,no,cellular,19,nov,194,2,152,2,failure,no
25889,34,housemaid,married,tertiary,no,4958,yes,no,cellular,19,nov,175,1,183,1,failure,no
25898,46,entrepreneur,single,tertiary,no,1410,yes,no,cellular,19,nov,93,1,189,8,failure,no
25905,36,self-employed,married,tertiary,no,16430,yes,no,cellular,19,nov,234,1,166,3,failure,no
25909,38,blue-collar,married,primary,no,190,yes,no,telephone,19,nov,623,1,175,1,other,yes
25912,52,self-employed,divorced,secondary,no,1291,yes,no,cellular,19,nov,559,1,169,2,failure,no
25916,30,entrepreneur,married,secondary,no,946,yes,no,cellular,19,nov,1065,1,183,1,other,no
25919,57,blue-collar,married,secondary,no,5935,yes,yes,cellular,19,nov,90,2,198,1,failure,no
25926,35,admin.,married,secondary,no,3187,yes,no,cellular,19,nov,171,2,183,1,failure,no
25931,59,management,married,primary,no,2769,yes,no,cellular,19,nov,104,1,131,2,failure,no
25933,33,blue-collar,married,primary,no,3512,yes,no,cellular,19,nov,251,1,183,2,failure,no
25937,56,services,married,primary,no,444,yes,no,cellular,19,nov,88,1,166,1,failure,no
25941,38,management,married,tertiary,no,5432,yes,yes,cellular,19,nov,408,1,183,1,failure,no
25945,40,admin.,married,secondary,no,67,no,yes,cellular,19,nov,359,2,152,5,failure,no
25946,37,blue-collar,married,primary,no,3574,yes,no,cellular,19,nov,178,1,170,2,failure,no
25947,36,admin.,single,tertiary,no,2622,no,no,cellular,19,nov,640,1,127,5,failure,no
25949,50,management,married,secondary,no,2910,no,no,telephone,19,nov,433,1,113,1,failure,no
25950,38,blue-collar,married,primary,no,2240,yes,no,cellular,19,nov,551,1,183,1,failure,no
25955,55,unemployed,married,secondary,no,4733,yes,no,cellular,19,nov,70,1,174,2,other,no
25958,37,technician,married,secondary,no,5902,yes,no,cellular,19,nov,191,1,180,4,failure,no
25962,34,admin.,married,tertiary,no,899,yes,no,telephone,19,nov,377,3,7,4,success,no
25964,50,admin.,married,secondary,no,167,no,yes,cellular,19,nov,47,1,133,1,failure,no
25968,56,admin.,divorced,secondary,no,-429,no,yes,cellular,19,nov,120,2,119,4,failure,no
25973,43,management,married,primary,no,8167,yes,no,telephone,19,nov,202,2,184,2,failure,no
25976,40,blue-collar,married,secondary,no,1708,yes,no,cellular,19,nov,382,2,174,1,other,no
25984,34,management,married,tertiary,no,1006,yes,no,cellular,19,nov,783,3,195,2,other,yes
25986,37,management,single,tertiary,no,5340,yes,no,cellular,19,nov,101,2,104,4,failure,no
25989,53,blue-collar,single,secondary,no,2430,yes,yes,cellular,19,nov,73,2,145,3,failure,no
26003,46,technician,divorced,secondary,no,111,yes,no,cellular,19,nov,178,3,183,2,other,no
26006,40,admin.,single,secondary,no,664,no,no,cellular,19,nov,188,2,121,2,success,no
26011,50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
26014,30,management,married,tertiary,no,2451,yes,no,cellular,19,nov,191,2,175,1,failure,no
26015,58,retired,divorced,primary,no,2538,yes,no,cellular,19,nov,680,2,111,6,failure,yes
26020,54,retired,married,secondary,no,2626,no,no,cellular,19,nov,221,2,190,2,failure,no
26027,47,blue-collar,married,secondary,no,3696,yes,no,cellular,19,nov,635,3,170,2,failure,no
26030,39,management,married,tertiary,no,12855,yes,no,cellular,19,nov,108,4,173,1,failure,no
26034,39,admin.,married,secondary,no,-982,yes,yes,cellular,19,nov,287,3,117,2,other,no
26035,39,management,single,tertiary,no,633,no,no,cellular,19,nov,105,2,133,3,failure,no
26038,39,blue-collar,married,secondary,no,747,yes,yes,cellular,19,nov,209,2,180,1,other,no
26043,50,blue-collar,married,tertiary,no,1784,no,no,cellular,19,nov,1184,3,160,1,failure,no
26047,39,management,divorced,tertiary,no,1315,yes,no,cellular,19,nov,1337,4,126,1,failure,no
26050,33,management,single,tertiary,no,923,yes,no,cellular,19,nov,1307,3,173,6,failure,no
26051,45,management,married,tertiary,no,7154,yes,no,cellular,19,nov,93,3,111,3,failure,no
26055,59,entrepreneur,married,primary,no,0,no,no,telephone,19,nov,207,2,153,1,failure,no
26057,53,management,married,tertiary,no,2578,no,no,cellular,19,nov,299,4,107,2,failure,no
26058,37,management,married,secondary,no,510,yes,no,cellular,19,nov,67,2,90,6,failure,no
26060,54,self-employed,married,primary,no,277,yes,no,cellular,19,nov,300,5,170,3,failure,no
26061,42,blue-collar,married,primary,no,792,yes,yes,cellular,19,nov,611,2,175,12,other,no
26069,39,management,divorced,tertiary,no,4692,yes,no,telephone,19,nov,214,2,174,2,success,no
26073,39,housemaid,married,secondary,no,4136,yes,no,cellular,19,nov,194,2,170,3,failure,no
