dataset,method,k,feature,selection_frequency,n_seeds
madelon,mutual_info,30,feat_496,0.3333333333333333,3
madelon,mutual_info,30,feat_498,0.3333333333333333,3
madelon,mutual_info,30,feat_65,0.3333333333333333,3
madelon,mutual_info,30,feat_77,0.3333333333333333,3
madelon,mutual_info,30,feat_78,0.3333333333333333,3
madelon,mutual_info,30,feat_80,0.3333333333333333,3
madelon,mutual_info,30,feat_83,0.3333333333333333,3
madelon,mutual_info,30,feat_86,0.3333333333333333,3
madelon,mutual_info,50,feat_105,0.3333333333333333,3
madelon,mutual_info,50,feat_110,0.3333333333333333,3
madelon,mutual_info,50,feat_114,0.3333333333333333,3
madelon,mutual_info,50,feat_120,0.3333333333333333,3
madelon,mutual_info,50,feat_121,0.3333333333333333,3
madelon,mutual_info,50,feat_122,0.3333333333333333,3
madelon,mutual_info,50,feat_123,0.6666666666666666,3
madelon,mutual_info,50,feat_125,0.3333333333333333,3
madelon,mutual_info,50,feat_127,0.3333333333333333,3
madelon,mutual_info,50,feat_128,1.0,3
madelon,mutual_info,50,feat_129,0.3333333333333333,3
madelon,mutual_info,50,feat_146,0.3333333333333333,3
madelon,mutual_info,50,feat_148,0.3333333333333333,3
madelon,mutual_info,50,feat_15,0.3333333333333333,3
madelon,mutual_info,50,feat_150,0.3333333333333333,3
madelon,mutual_info,50,feat_151,0.3333333333333333,3
madelon,mutual_info,50,feat_152,0.3333333333333333,3
madelon,mutual_info,50,feat_153,1.0,3
madelon,mutual_info,50,feat_155,0.3333333333333333,3
madelon,mutual_info,50,feat_158,0.6666666666666666,3
madelon,mutual_info,50,feat_16,0.3333333333333333,3
madelon,mutual_info,50,feat_176,0.6666666666666666,3
madelon,mutual_info,50,feat_178,0.3333333333333333,3
madelon,mutual_info,50,feat_180,0.3333333333333333,3
madelon,mutual_info,50,feat_184,0.3333333333333333,3
madelon,mutual_info,50,feat_185,0.3333333333333333,3
madelon,mutual_info,50,feat_188,0.3333333333333333,3
madelon,mutual_info,50,feat_191,0.6666666666666666,3
madelon,mutual_info,50,feat_192,0.3333333333333333,3
madelon,mutual_info,50,feat_2,1.0,3
madelon,mutual_info,50,feat_216,0.3333333333333333,3
madelon,mutual_info,50,feat_217,0.3333333333333333,3
madelon,mutual_info,50,feat_222,0.3333333333333333,3
madelon,mutual_info,50,feat_223,0.3333333333333333,3
madelon,mutual_info,50,feat_237,0.3333333333333333,3
madelon,mutual_info,50,feat_239,0.3333333333333333,3
madelon,mutual_info,50,feat_241,1.0,3
madelon,mutual_info,50,feat_243,0.3333333333333333,3
madelon,mutual_info,50,feat_248,0.3333333333333333,3
madelon,mutual_info,50,feat_249,0.3333333333333333,3
madelon,mutual_info,50,feat_25,0.3333333333333333,3
madelon,mutual_info,50,feat_257,0.3333333333333333,3
madelon,mutual_info,50,feat_258,0.3333333333333333,3
madelon,mutual_info,50,feat_261,0.3333333333333333,3
madelon,mutual_info,50,feat_264,0.3333333333333333,3
madelon,mutual_info,50,feat_269,0.3333333333333333,3
madelon,mutual_info,50,feat_27,0.3333333333333333,3
madelon,mutual_info,50,feat_270,0.3333333333333333,3
madelon,mutual_info,50,feat_271,0.3333333333333333,3
madelon,mutual_info,50,feat_277,0.3333333333333333,3
madelon,mutual_info,50,feat_280,0.3333333333333333,3
madelon,mutual_info,50,feat_29,0.3333333333333333,3
madelon,mutual_info,50,feat_294,1.0,3
madelon,mutual_info,50,feat_296,0.3333333333333333,3
madelon,mutual_info,50,feat_309,0.3333333333333333,3
madelon,mutual_info,50,feat_310,0.3333333333333333,3
madelon,mutual_info,50,feat_323,0.3333333333333333,3
madelon,mutual_info,50,feat_324,0.3333333333333333,3
madelon,mutual_info,50,feat_33,0.3333333333333333,3
madelon,mutual_info,50,feat_336,0.6666666666666666,3
madelon,mutual_info,50,feat_337,0.6666666666666666,3
madelon,mutual_info,50,feat_338,0.6666666666666666,3
madelon,mutual_info,50,feat_341,0.3333333333333333,3
madelon,mutual_info,50,feat_349,1.0,3
madelon,mutual_info,50,feat_352,0.3333333333333333,3
madelon,mutual_info,50,feat_355,0.3333333333333333,3
madelon,mutual_info,50,feat_356,0.3333333333333333,3
madelon,mutual_info,50,feat_358,0.3333333333333333,3
madelon,mutual_info,50,feat_36,0.3333333333333333,3
madelon,mutual_info,50,feat_364,0.3333333333333333,3
madelon,mutual_info,50,feat_372,0.3333333333333333,3
madelon,mutual_info,50,feat_379,0.3333333333333333,3
madelon,mutual_info,50,feat_38,0.6666666666666666,3
madelon,mutual_info,50,feat_380,0.3333333333333333,3
madelon,mutual_info,50,feat_381,0.6666666666666666,3
madelon,mutual_info,50,feat_383,0.3333333333333333,3
madelon,mutual_info,50,feat_384,0.3333333333333333,3
madelon,mutual_info,50,feat_386,0.3333333333333333,3
madelon,mutual_info,50,feat_39,0.3333333333333333,3
madelon,mutual_info,50,feat_395,0.3333333333333333,3
madelon,mutual_info,50,feat_396,0.3333333333333333,3
madelon,mutual_info,50,feat_397,0.6666666666666666,3
madelon,mutual_info,50,feat_404,0.3333333333333333,3
madelon,mutual_info,50,feat_409,0.3333333333333333,3
madelon,mutual_info,50,feat_412,0.3333333333333333,3
madelon,mutual_info,50,feat_414,0.6666666666666666,3
madelon,mutual_info,50,feat_42,0.3333333333333333,3
madelon,mutual_info,50,feat_426,0.3333333333333333,3
madelon,mutual_info,50,feat_429,0.3333333333333333,3
madelon,mutual_info,50,feat_430,0.3333333333333333,3
madelon,mutual_info,50,feat_434,0.3333333333333333,3
madelon,mutual_info,50,feat_438,0.6666666666666666,3
madelon,mutual_info,50,feat_455,0.6666666666666666,3
madelon,mutual_info,50,feat_457,0.3333333333333333,3
madelon,mutual_info,50,feat_459,0.3333333333333333,3
madelon,mutual_info,50,feat_468,0.3333333333333333,3
madelon,mutual_info,50,feat_475,0.6666666666666666,3
madelon,mutual_info,50,feat_477,0.3333333333333333,3
madelon,mutual_info,50,feat_478,0.6666666666666666,3
madelon,mutual_info,50,feat_479,0.3333333333333333,3
madelon,mutual_info,50,feat_481,0.3333333333333333,3
madelon,mutual_info,50,feat_485,0.3333333333333333,3
madelon,mutual_info,50,feat_487,0.3333333333333333,3
madelon,mutual_info,50,feat_488,0.3333333333333333,3
madelon,mutual_info,50,feat_490,0.3333333333333333,3
madelon,mutual_info,50,feat_496,0.3333333333333333,3
madelon,mutual_info,50,feat_497,0.3333333333333333,3
madelon,mutual_info,50,feat_498,0.3333333333333333,3
madelon,mutual_info,50,feat_51,0.3333333333333333,3
madelon,mutual_info,50,feat_6,0.3333333333333333,3
madelon,mutual_info,50,feat_60,0.3333333333333333,3
madelon,mutual_info,50,feat_65,0.3333333333333333,3
madelon,mutual_info,50,feat_69,0.3333333333333333,3
madelon,mutual_info,50,feat_74,0.3333333333333333,3
madelon,mutual_info,50,feat_77,0.6666666666666666,3
madelon,mutual_info,50,feat_78,0.3333333333333333,3
madelon,mutual_info,50,feat_79,0.3333333333333333,3
madelon,mutual_info,50,feat_80,0.3333333333333333,3
madelon,mutual_info,50,feat_83,0.6666666666666666,3
madelon,mutual_info,50,feat_86,0.3333333333333333,3
madelon,mutual_info,50,feat_99,0.3333333333333333,3
madelon,random_forest,5,feat_105,1.0,3
madelon,random_forest,5,feat_241,1.0,3
madelon,random_forest,5,feat_336,1.0,3
madelon,random_forest,5,feat_338,1.0,3
madelon,random_forest,5,feat_475,1.0,3
madelon,random_forest,10,feat_105,1.0,3
madelon,random_forest,10,feat_128,1.0,3
madelon,random_forest,10,feat_241,1.0,3
madelon,random_forest,10,feat_28,0.3333333333333333,3
madelon,random_forest,10,feat_336,1.0,3
madelon,random_forest,10,feat_338,1.0,3
madelon,random_forest,10,feat_442,1.0,3
madelon,random_forest,10,feat_472,1.0,3
madelon,random_forest,10,feat_475,1.0,3
madelon,random_forest,10,feat_48,0.6666666666666666,3
madelon,random_forest,10,feat_64,1.0,3
madelon,random_forest,15,feat_105,1.0,3
madelon,random_forest,15,feat_128,1.0,3
madelon,random_forest,15,feat_153,0.3333333333333333,3
madelon,random_forest,15,feat_241,1.0,3
madelon,random_forest,15,feat_28,0.3333333333333333,3
madelon,random_forest,15,feat_281,0.6666666666666666,3
madelon,random_forest,15,feat_318,0.3333333333333333,3
madelon,random_forest,15,feat_336,1.0,3
madelon,random_forest,15,feat_338,1.0,3
madelon,random_forest,15,feat_378,1.0,3
madelon,random_forest,15,feat_433,0.3333333333333333,3
madelon,random_forest,15,feat_442,1.0,3
madelon,random_forest,15,feat_451,0.3333333333333333,3
madelon,random_forest,15,feat_453,0.6666666666666666,3
madelon,random_forest,15,feat_472,1.0,3
madelon,random_forest,15,feat_475,1.0,3
madelon,random_forest,15,feat_48,1.0,3
madelon,random_forest,15,feat_493,1.0,3
madelon,random_forest,15,feat_64,1.0,3
madelon,random_forest,20,feat_105,1.0,3
madelon,random_forest,20,feat_128,1.0,3
madelon,random_forest,20,feat_153,1.0,3
madelon,random_forest,20,feat_241,1.0,3
madelon,random_forest,20,feat_28,1.0,3
madelon,random_forest,20,feat_281,1.0,3
madelon,random_forest,20,feat_282,0.3333333333333333,3
madelon,random_forest,20,feat_318,1.0,3
madelon,random_forest,20,feat_334,0.6666666666666666,3
madelon,random_forest,20,feat_336,1.0,3
madelon,random_forest,20,feat_338,1.0,3
madelon,random_forest,20,feat_378,1.0,3
madelon,random_forest,20,feat_433,1.0,3
madelon,random_forest,20,feat_442,1.0,3
madelon,random_forest,20,feat_451,1.0,3
madelon,random_forest,20,feat_453,1.0,3
madelon,random_forest,20,feat_472,1.0,3
madelon,random_forest,20,feat_475,1.0,3
madelon,random_forest,20,feat_48,1.0,3
madelon,random_forest,20,feat_493,1.0,3
madelon,random_forest,20,feat_64,1.0,3
madelon,random_forest,22,feat_105,1.0,3
madelon,random_forest,22,feat_128,1.0,3
madelon,random_forest,22,feat_137,0.3333333333333333,3
madelon,random_forest,22,feat_153,1.0,3
madelon,random_forest,22,feat_241,1.0,3
madelon,random_forest,22,feat_244,0.3333333333333333,3
madelon,random_forest,22,feat_28,1.0,3
madelon,random_forest,22,feat_281,1.0,3
madelon,random_forest,22,feat_282,0.3333333333333333,3
madelon,random_forest,22,feat_298,0.3333333333333333,3
madelon,random_forest,22,feat_318,1.0,3
madelon,random_forest,22,feat_334,1.0,3
madelon,random_forest,22,feat_336,1.0,3
madelon,random_forest,22,feat_338,1.0,3
madelon,random_forest,22,feat_348,0.3333333333333333,3
madelon,random_forest,22,feat_378,1.0,3
madelon,random_forest,22,feat_410,0.3333333333333333,3
madelon,random_forest,22,feat_433,1.0,3
madelon,random_forest,22,feat_442,1.0,3
madelon,random_forest,22,feat_451,1.0,3
madelon,random_forest,22,feat_453,1.0,3
madelon,random_forest,22,feat_472,1.0,3
madelon,random_forest,22,feat_475,1.0,3
madelon,random_forest,22,feat_48,1.0,3
madelon,random_forest,22,feat_493,1.0,3
madelon,random_forest,22,feat_64,1.0,3
madelon,random_forest,30,feat_10,0.6666666666666666,3
madelon,random_forest,30,feat_105,1.0,3
madelon,random_forest,30,feat_128,1.0,3
madelon,random_forest,30,feat_137,0.6666666666666666,3
madelon,random_forest,30,feat_140,0.3333333333333333,3
madelon,random_forest,30,feat_153,1.0,3
madelon,random_forest,30,feat_188,0.3333333333333333,3
madelon,random_forest,30,feat_204,0.6666666666666666,3
madelon,random_forest,30,feat_241,1.0,3
madelon,random_forest,30,feat_244,0.3333333333333333,3
madelon,random_forest,30,feat_264,0.6666666666666666,3
madelon,random_forest,30,feat_28,1.0,3
madelon,random_forest,30,feat_281,1.0,3
madelon,random_forest,30,feat_282,0.6666666666666666,3
madelon,random_forest,30,feat_298,0.3333333333333333,3
madelon,random_forest,30,feat_318,1.0,3
madelon,random_forest,30,feat_32,0.3333333333333333,3
madelon,random_forest,30,feat_334,1.0,3
madelon,random_forest,30,feat_336,1.0,3
madelon,random_forest,30,feat_338,1.0,3
madelon,random_forest,30,feat_347,0.3333333333333333,3
madelon,random_forest,30,feat_348,0.3333333333333333,3
madelon,random_forest,30,feat_378,1.0,3
madelon,random_forest,30,feat_406,0.3333333333333333,3
madelon,random_forest,30,feat_410,0.6666666666666666,3
madelon,random_forest,30,feat_418,0.3333333333333333,3
madelon,random_forest,30,feat_424,1.0,3
madelon,random_forest,30,feat_433,1.0,3
madelon,random_forest,30,feat_44,0.3333333333333333,3
madelon,random_forest,30,feat_442,1.0,3
madelon,random_forest,30,feat_451,1.0,3
madelon,random_forest,30,feat_453,1.0,3
madelon,random_forest,30,feat_455,0.6666666666666666,3
madelon,random_forest,30,feat_458,0.3333333333333333,3
madelon,random_forest,30,feat_472,1.0,3
madelon,random_forest,30,feat_475,1.0,3
madelon,random_forest,30,feat_48,1.0,3
madelon,random_forest,30,feat_481,0.3333333333333333,3
madelon,random_forest,30,feat_493,1.0,3
madelon,random_forest,30,feat_64,1.0,3
madelon,random_forest,30,feat_81,0.3333333333333333,3
madelon,random_forest,50,feat_10,1.0,3
madelon,random_forest,50,feat_105,1.0,3
madelon,random_forest,50,feat_107,0.3333333333333333,3
madelon,random_forest,50,feat_116,0.3333333333333333,3
madelon,random_forest,50,feat_128,1.0,3
madelon,random_forest,50,feat_137,1.0,3
madelon,random_forest,50,feat_140,0.3333333333333333,3
madelon,random_forest,50,feat_153,1.0,3
madelon,random_forest,50,feat_156,0.3333333333333333,3
madelon,random_forest,50,feat_172,0.3333333333333333,3
madelon,random_forest,50,feat_175,0.3333333333333333,3
madelon,random_forest,50,feat_177,0.3333333333333333,3
madelon,random_forest,50,feat_188,0.3333333333333333,3
madelon,random_forest,50,feat_199,0.3333333333333333,3
madelon,random_forest,50,feat_201,0.3333333333333333,3
madelon,random_forest,50,feat_204,1.0,3
madelon,random_forest,50,feat_213,0.3333333333333333,3
madelon,random_forest,50,feat_223,0.3333333333333333,3
madelon,random_forest,50,feat_235,0.3333333333333333,3
madelon,random_forest,50,feat_241,1.0,3
madelon,random_forest,50,feat_244,0.3333333333333333,3
madelon,random_forest,50,feat_246,0.3333333333333333,3
madelon,random_forest,50,feat_251,0.6666666666666666,3
madelon,random_forest,50,feat_253,0.3333333333333333,3
madelon,random_forest,50,feat_26,0.3333333333333333,3
madelon,random_forest,50,feat_264,0.6666666666666666,3
madelon,random_forest,50,feat_269,0.3333333333333333,3
madelon,random_forest,50,feat_28,1.0,3
madelon,random_forest,50,feat_281,1.0,3
madelon,random_forest,50,feat_282,0.6666666666666666,3
madelon,random_forest,50,feat_294,0.3333333333333333,3
madelon,random_forest,50,feat_296,0.3333333333333333,3
madelon,random_forest,50,feat_298,0.3333333333333333,3
madelon,random_forest,50,feat_31,0.3333333333333333,3
madelon,random_forest,50,feat_314,0.6666666666666666,3
madelon,random_forest,50,feat_318,1.0,3
madelon,random_forest,50,feat_319,0.6666666666666666,3
madelon,random_forest,50,feat_32,0.3333333333333333,3
madelon,random_forest,50,feat_33,0.3333333333333333,3
madelon,random_forest,50,feat_334,1.0,3
madelon,random_forest,50,feat_336,1.0,3
madelon,random_forest,50,feat_338,1.0,3
madelon,random_forest,50,feat_343,0.3333333333333333,3
madelon,random_forest,50,feat_344,0.3333333333333333,3
madelon,random_forest,50,feat_347,0.6666666666666666,3
madelon,random_forest,50,feat_348,0.3333333333333333,3
madelon,random_forest,50,feat_35,0.3333333333333333,3
madelon,random_forest,50,feat_359,0.3333333333333333,3
madelon,random_forest,50,feat_361,0.3333333333333333,3
madelon,random_forest,50,feat_372,0.3333333333333333,3
madelon,random_forest,50,feat_378,1.0,3
madelon,random_forest,50,feat_384,0.3333333333333333,3
madelon,random_forest,50,feat_4,0.3333333333333333,3
madelon,random_forest,50,feat_406,0.3333333333333333,3
madelon,random_forest,50,feat_410,1.0,3
madelon,random_forest,50,feat_411,0.3333333333333333,3
madelon,random_forest,50,feat_413,0.3333333333333333,3
madelon,random_forest,50,feat_418,0.3333333333333333,3
madelon,random_forest,50,feat_419,0.3333333333333333,3
madelon,random_forest,50,feat_42,0.3333333333333333,3
madelon,random_forest,50,feat_424,1.0,3
madelon,random_forest,50,feat_43,0.3333333333333333,3
madelon,random_forest,50,feat_431,0.3333333333333333,3
madelon,random_forest,50,feat_433,1.0,3
madelon,random_forest,50,feat_438,0.6666666666666666,3
madelon,random_forest,50,feat_44,0.3333333333333333,3
madelon,random_forest,50,feat_441,0.3333333333333333,3
madelon,random_forest,50,feat_442,1.0,3
madelon,random_forest,50,feat_451,1.0,3
madelon,random_forest,50,feat_453,1.0,3
madelon,random_forest,50,feat_455,1.0,3
madelon,random_forest,50,feat_457,0.3333333333333333,3
madelon,random_forest,50,feat_458,0.6666666666666666,3
madelon,random_forest,50,feat_463,0.3333333333333333,3
madelon,random_forest,50,feat_468,1.0,3
madelon,random_forest,50,feat_472,1.0,3
madelon,random_forest,50,feat_475,1.0,3
madelon,random_forest,50,feat_48,1.0,3
madelon,random_forest,50,feat_481,0.6666666666666666,3
madelon,random_forest,50,feat_493,1.0,3
madelon,random_forest,50,feat_497,0.3333333333333333,3
madelon,random_forest,50,feat_55,0.3333333333333333,3
madelon,random_forest,50,feat_57,0.3333333333333333,3
madelon,random_forest,50,feat_64,1.0,3
madelon,random_forest,50,feat_77,0.3333333333333333,3
madelon,random_forest,50,feat_81,0.3333333333333333,3
madelon,random_forest,50,feat_98,0.3333333333333333,3
madelon,variance,5,feat_26,1.0,3
madelon,variance,5,feat_29,1.0,3
madelon,variance,5,feat_454,1.0,3
madelon,variance,5,feat_464,1.0,3
madelon,variance,5,feat_471,1.0,3
madelon,variance,10,feat_26,1.0,3
madelon,variance,10,feat_29,1.0,3
madelon,variance,10,feat_433,1.0,3
madelon,variance,10,feat_454,1.0,3
madelon,variance,10,feat_464,1.0,3
madelon,variance,10,feat_466,1.0,3
madelon,variance,10,feat_471,1.0,3
madelon,variance,10,feat_474,1.0,3
madelon,variance,10,feat_475,1.0,3
madelon,variance,10,feat_477,1.0,3
madelon,variance,15,feat_26,1.0,3
madelon,variance,15,feat_29,1.0,3
madelon,variance,15,feat_400,1.0,3
madelon,variance,15,feat_404,1.0,3
madelon,variance,15,feat_421,1.0,3
madelon,variance,15,feat_428,1.0,3
madelon,variance,15,feat_433,1.0,3
madelon,variance,15,feat_442,1.0,3
madelon,variance,15,feat_454,1.0,3
madelon,variance,15,feat_464,1.0,3
madelon,variance,15,feat_466,1.0,3
madelon,variance,15,feat_471,1.0,3
madelon,variance,15,feat_474,1.0,3
madelon,variance,15,feat_475,1.0,3
madelon,variance,15,feat_477,1.0,3
madelon,variance,20,feat_26,1.0,3
madelon,variance,20,feat_29,1.0,3
madelon,variance,20,feat_385,1.0,3
madelon,variance,20,feat_389,1.0,3
madelon,variance,20,feat_390,1.0,3
madelon,variance,20,feat_400,1.0,3
madelon,variance,20,feat_404,1.0,3
madelon,variance,20,feat_410,1.0,3
madelon,variance,20,feat_421,1.0,3
madelon,variance,20,feat_428,1.0,3
madelon,variance,20,feat_43,1.0,3
madelon,variance,20,feat_433,1.0,3
madelon,variance,20,feat_442,1.0,3
madelon,variance,20,feat_454,1.0,3
madelon,variance,20,feat_464,1.0,3
madelon,variance,20,feat_466,1.0,3
madelon,variance,20,feat_471,1.0,3
madelon,variance,20,feat_474,1.0,3
madelon,variance,20,feat_475,1.0,3
madelon,variance,20,feat_477,1.0,3
madelon,variance,22,feat_26,1.0,3
madelon,variance,22,feat_29,1.0,3
madelon,variance,22,feat_385,1.0,3
madelon,variance,22,feat_389,1.0,3
madelon,variance,22,feat_390,1.0,3
madelon,variance,22,feat_394,1.0,3
madelon,variance,22,feat_395,1.0,3
madelon,variance,22,feat_400,1.0,3
madelon,variance,22,feat_404,1.0,3
madelon,variance,22,feat_410,1.0,3
madelon,variance,22,feat_421,1.0,3
madelon,variance,22,feat_428,1.0,3
madelon,variance,22,feat_43,1.0,3
madelon,variance,22,feat_433,1.0,3
madelon,variance,22,feat_442,1.0,3
madelon,variance,22,feat_454,1.0,3
madelon,variance,22,feat_464,1.0,3
madelon,variance,22,feat_466,1.0,3
madelon,variance,22,feat_471,1.0,3
madelon,variance,22,feat_474,1.0,3
madelon,variance,22,feat_475,1.0,3
madelon,variance,22,feat_477,1.0,3
madelon,variance,30,feat_26,1.0,3
madelon,variance,30,feat_29,1.0,3
madelon,variance,30,feat_354,1.0,3
madelon,variance,30,feat_374,1.0,3
madelon,variance,30,feat_378,1.0,3
madelon,variance,30,feat_380,1.0,3
madelon,variance,30,feat_381,1.0,3
madelon,variance,30,feat_382,1.0,3
madelon,variance,30,feat_385,1.0,3
madelon,variance,30,feat_389,1.0,3
madelon,variance,30,feat_390,1.0,3
madelon,variance,30,feat_394,1.0,3
madelon,variance,30,feat_395,1.0,3
madelon,variance,30,feat_396,1.0,3
madelon,variance,30,feat_397,1.0,3
madelon,variance,30,feat_400,1.0,3
madelon,variance,30,feat_404,1.0,3
madelon,variance,30,feat_410,1.0,3
madelon,variance,30,feat_421,1.0,3
madelon,variance,30,feat_428,1.0,3
madelon,variance,30,feat_43,1.0,3
madelon,variance,30,feat_433,1.0,3
madelon,variance,30,feat_442,1.0,3
madelon,variance,30,feat_454,1.0,3
madelon,variance,30,feat_464,1.0,3
madelon,variance,30,feat_466,1.0,3
madelon,variance,30,feat_471,1.0,3
madelon,variance,30,feat_474,1.0,3
madelon,variance,30,feat_475,1.0,3
madelon,variance,30,feat_477,1.0,3
madelon,variance,50,feat_26,1.0,3
madelon,variance,50,feat_289,1.0,3
madelon,variance,50,feat_29,1.0,3
madelon,variance,50,feat_295,1.0,3
madelon,variance,50,feat_299,1.0,3
madelon,variance,50,feat_316,1.0,3
madelon,variance,50,feat_317,1.0,3
madelon,variance,50,feat_325,1.0,3
madelon,variance,50,feat_340,1.0,3
madelon,variance,50,feat_341,1.0,3
madelon,variance,50,feat_343,1.0,3
madelon,variance,50,feat_347,1.0,3
madelon,variance,50,feat_354,1.0,3
madelon,variance,50,feat_355,1.0,3
madelon,variance,50,feat_360,1.0,3
madelon,variance,50,feat_363,1.0,3
madelon,variance,50,feat_374,1.0,3
madelon,variance,50,feat_378,1.0,3
madelon,variance,50,feat_380,1.0,3
madelon,variance,50,feat_381,1.0,3
madelon,variance,50,feat_382,1.0,3
madelon,variance,50,feat_385,1.0,3
madelon,variance,50,feat_389,1.0,3
madelon,variance,50,feat_390,1.0,3
madelon,variance,50,feat_394,1.0,3
madelon,variance,50,feat_395,1.0,3
madelon,variance,50,feat_396,1.0,3
madelon,variance,50,feat_397,1.0,3
madelon,variance,50,feat_400,1.0,3
madelon,variance,50,feat_404,1.0,3
madelon,variance,50,feat_410,1.0,3
madelon,variance,50,feat_421,1.0,3
madelon,variance,50,feat_428,1.0,3
madelon,variance,50,feat_43,1.0,3
madelon,variance,50,feat_433,1.0,3
madelon,variance,50,feat_442,1.0,3
madelon,variance,50,feat_454,1.0,3
madelon,variance,50,feat_464,1.0,3
madelon,variance,50,feat_466,1.0,3
madelon,variance,50,feat_471,1.0,3
madelon,variance,50,feat_474,1.0,3
madelon,variance,50,feat_475,1.0,3
madelon,variance,50,feat_477,1.0,3
madelon,variance,50,feat_50,1.0,3
madelon,variance,50,feat_55,1.0,3
madelon,variance,50,feat_57,1.0,3
madelon,variance,50,feat_58,1.0,3
madelon,variance,50,feat_61,1.0,3
madelon,variance,50,feat_77,1.0,3
madelon,variance,50,feat_78,1.0,3
olive_oil_3class,f_classif,3,linoleic,1.0,3
olive_oil_3class,f_classif,3,linolenic,1.0,3
olive_oil_3class,f_classif,3,other,1.0,3
olive_oil_3class,f_classif,5,linoleic,1.0,3
olive_oil_3class,f_classif,5,linolenic,1.0,3
olive_oil_3class,f_classif,5,other,1.0,3
olive_oil_3class,f_classif,5,palmitoleic,1.0,3
olive_oil_3class,f_classif,5,stearic,1.0,3
olive_oil_3class,f_classif,8,arachidic,1.0,3
olive_oil_3class,f_classif,8,eicosenoic,1.0,3
olive_oil_3class,f_classif,8,linoleic,1.0,3
olive_oil_3class,f_classif,8,linolenic,1.0,3
olive_oil_3class,f_classif,8,oleic,1.0,3
olive_oil_3class,f_classif,8,other,1.0,3
olive_oil_3class,f_classif,8,palmitoleic,1.0,3
olive_oil_3class,f_classif,8,stearic,1.0,3
olive_oil_3class,l1_logistic,3,eicosenoic,1.0,3
olive_oil_3class,l1_logistic,3,linolenic,1.0,3
olive_oil_3class,l1_logistic,3,other,1.0,3
olive_oil_3class,l1_logistic,5,eicosenoic,1.0,3
olive_oil_3class,l1_logistic,5,linolenic,1.0,3
olive_oil_3class,l1_logistic,5,other,1.0,3
olive_oil_3class,l1_logistic,5,palmitoleic,1.0,3
olive_oil_3class,l1_logistic,5,stearic,1.0,3
olive_oil_3class,l1_logistic,8,arachidic,1.0,3
olive_oil_3class,l1_logistic,8,eicosenoic,1.0,3
olive_oil_3class,l1_logistic,8,linoleic,1.0,3
olive_oil_3class,l1_logistic,8,linolenic,1.0,3
olive_oil_3class,l1_logistic,8,oleic,1.0,3
olive_oil_3class,l1_logistic,8,other,1.0,3
olive_oil_3class,l1_logistic,8,palmitoleic,1.0,3
olive_oil_3class,l1_logistic,8,stearic,1.0,3
olive_oil_3class,linear_svm,3,linolenic,1.0,3
olive_oil_3class,linear_svm,3,other,1.0,3
olive_oil_3class,linear_svm,3,palmitoleic,1.0,3
olive_oil_3class,linear_svm,5,linoleic,1.0,3
olive_oil_3class,linear_svm,5,linolenic,1.0,3
olive_oil_3class,linear_svm,5,other,1.0,3
olive_oil_3class,linear_svm,5,palmitoleic,1.0,3
olive_oil_3class,linear_svm,5,stearic,1.0,3
olive_oil_3class,linear_svm,8,arachidic,1.0,3
olive_oil_3class,linear_svm,8,eicosenoic,1.0,3
olive_oil_3class,linear_svm,8,linoleic,1.0,3
olive_oil_3class,linear_svm,8,linolenic,1.0,3
olive_oil_3class,linear_svm,8,oleic,1.0,3
olive_oil_3class,linear_svm,8,other,1.0,3
olive_oil_3class,linear_svm,8,palmitoleic,1.0,3
olive_oil_3class,linear_svm,8,stearic,1.0,3
olive_oil_3class,mrmr_approx,3,linolenic,1.0,3
olive_oil_3class,mrmr_approx,3,oleic,1.0,3
olive_oil_3class,mrmr_approx,3,other,1.0,3
olive_oil_3class,mrmr_approx,5,arachidic,0.6666666666666666,3
olive_oil_3class,mrmr_approx,5,eicosenoic,0.3333333333333333,3
olive_oil_3class,mrmr_approx,5,linolenic,1.0,3
olive_oil_3class,mrmr_approx,5,oleic,1.0,3
olive_oil_3class,mrmr_approx,5,other,1.0,3
olive_oil_3class,mrmr_approx,5,stearic,1.0,3
olive_oil_3class,mrmr_approx,8,arachidic,1.0,3
olive_oil_3class,mrmr_approx,8,eicosenoic,1.0,3
olive_oil_3class,mrmr_approx,8,linoleic,1.0,3
olive_oil_3class,mrmr_approx,8,linolenic,1.0,3
olive_oil_3class,mrmr_approx,8,oleic,1.0,3
olive_oil_3class,mrmr_approx,8,other,1.0,3
olive_oil_3class,mrmr_approx,8,palmitoleic,1.0,3
olive_oil_3class,mrmr_approx,8,stearic,1.0,3
olive_oil_3class,mutual_info,3,linoleic,1.0,3
olive_oil_3class,mutual_info,3,other,1.0,3
olive_oil_3class,mutual_info,3,stearic,1.0,3
olive_oil_3class,mutual_info,5,arachidic,0.6666666666666666,3
olive_oil_3class,mutual_info,5,linoleic,1.0,3
olive_oil_3class,mutual_info,5,linolenic,0.3333333333333333,3
olive_oil_3class,mutual_info,5,other,1.0,3
olive_oil_3class,mutual_info,5,palmitoleic,1.0,3
olive_oil_3class,mutual_info,5,stearic,1.0,3
olive_oil_3class,mutual_info,8,arachidic,1.0,3
olive_oil_3class,mutual_info,8,eicosenoic,1.0,3
olive_oil_3class,mutual_info,8,linoleic,1.0,3
olive_oil_3class,mutual_info,8,linolenic,1.0,3
olive_oil_3class,mutual_info,8,oleic,1.0,3
