path,root,phase,family,role,size_bytes,size_mb,mtime,rows_counted,n_columns,columns_preview,content_summary,question_answered,probable_origin,strong_ref_count,weak_ref_count,reference_examples,readable,read_error
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/assets/benchmark_validation/basic/area_chart_time_series/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Coste operacional: tiempos, variables o recursos.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/boxplot_iris/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,12573,0.012,2026-06-04 22:34,150,5,sepal_length | sepal_width | petal_length | petal_width | species,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/correlation_heatmap_wine/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,9733,0.009,2026-06-04 22:34,150,4,alcohol | color_intensity | hue | class,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Redundancia, correlación o colinealidad entre variables.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/density_plot_iris/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,12573,0.012,2026-06-04 22:34,150,5,sepal_length | sepal_width | petal_length | petal_width | species,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/dot_plot_penguins/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,9289,0.009,2026-06-04 22:34,130,5,species | island | body_mass_g | bill_length_mm | flipper_length_mm,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/ecdf_plot_diabetes/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,7635,0.007,2026-06-04 22:34,100,5,age | sex | bmi | bp | progression,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/grouped_bar_chart_tips/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,7288,0.007,2026-06-04 22:34,150,5,total_bill | tip | sex | day | size,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/histogram_titanic/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,5823,0.006,2026-06-04 22:34,200,4,survived | pclass | sex | age,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/line_chart_time_series/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Coste operacional: tiempos, variables o recursos.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/lollipop_chart_penguins/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,9289,0.009,2026-06-04 22:34,130,5,species | island | body_mass_g | bill_length_mm | flipper_length_mm,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/ordered_bar_chart_wine/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,9733,0.009,2026-06-04 22:34,150,4,alcohol | color_intensity | hue | class,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/pair_plot_iris/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,12573,0.012,2026-06-04 22:34,150,5,sepal_length | sepal_width | petal_length | petal_width | species,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/scatterplot_iris/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,12573,0.012,2026-06-04 22:34,150,5,sepal_length | sepal_width | petal_length | petal_width | species,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/small_multiples_lines_time_series/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Coste operacional: tiempos, variables o recursos.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/stacked_bar_chart_titanic/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,5823,0.006,2026-06-04 22:34,200,4,survived | pclass | sex | age,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/strip_plot_tips/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,7288,0.007,2026-06-04 22:34,150,5,total_bill | tip | sex | day | size,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/treemap_hierarchy/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,174,0.0,2026-06-04 22:34,8,3,parent | child | value,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/violin_plot_penguins/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,9289,0.009,2026-06-04 22:34,130,5,species | island | body_mass_g | bill_length_mm | flipper_length_mm,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/basic/waffle_chart_titanic/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,5823,0.006,2026-06-04 22:34,200,4,survived | pclass | sex | age,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/annotated_timeline_events/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Coste operacional: tiempos, variables o recursos.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/before_after_flights/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/bullet_chart_kpi/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,174,0.0,2026-06-04 22:34,8,3,parent | child | value,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/bump_chart_mpg/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,9733,0.009,2026-06-04 22:34,150,4,alcohol | color_intensity | hue | class,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/clustered_heatmap_iris/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,12573,0.012,2026-06-04 22:34,150,5,sepal_length | sepal_width | petal_length | petal_width | species,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/distribution_raw_points_penguins/data.csv,.agents,agents_aux,raw_data_or_eda,auxiliar_agents_fuera_nucleo_tfg,9289,0.009,2026-06-04 22:34,130,5,species | island | body_mass_g | bill_length_mm | flipper_length_mm,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/dumbbell_plot_tips/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,7288,0.007,2026-06-04 22:34,150,5,total_bill | tip | sex | day | size,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/parallel_categories_titanic/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,5823,0.006,2026-06-04 22:34,200,4,survived | pclass | sex | age,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/parallel_coordinates_iris/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,12573,0.012,2026-06-04 22:34,150,5,sepal_length | sepal_width | petal_length | petal_width | species,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/raincloud_plot_iris/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,12573,0.012,2026-06-04 22:34,150,5,sepal_length | sepal_width | petal_length | petal_width | species,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/ranked_heatmap_wine/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,9733,0.009,2026-06-04 22:34,150,4,alcohol | color_intensity | hue | class,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Selección de variables: rankings, conjuntos o roster.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/slopegraph_flights/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/small_multiples_flights/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/composed/waterfall_chart_financial/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,174,0.0,2026-06-04 22:34,8,3,parent | child | value,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/datasets/breast_cancer.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,6561,0.006,2026-06-04 22:34,100,4,mean_radius | mean_texture | mean_area | diagnosis,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/datasets/diabetes.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,7684,0.007,2026-06-04 22:34,100,5,age | sex | bmi | bp | progression,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/datasets/flow.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,141,0.0,2026-06-04 22:34,7,3,source | target | value,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/examples/benchmark_validation/datasets/hierarchy.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,174,0.0,2026-06-04 22:34,8,3,parent | child | value,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Assets de skills/agentes, fuera del núcleo TFG.",Assets de .agents; no núcleo del TFG.,0,0,,True,
